Default Monster Data					Stats								Movement and Combat					Attack 1			Attack 2			    Spell Attack		    Spell Attack 2		Resistances										Misc
#	Name	Picture	LVL	 HP 	AC	 EXP 	Treasure	Blood	Fly	Move	AI Type	Hst	Spd	Rec	Pref	Bonus	Type	Damage	Miss	Att%	Type	Damage	Miss	Use%	"Spl,Mas,Skil"	Use%	"Spl,Mas,Skil"	Fire	Air	Water	Earth	Mind	Spirit	Body	Light	Dark	Phys	Special
474	Rat C	zrat c	1	3	0	300	2D6	0	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	Archer	BArcher A	9	35	130	171	5%3D20+L1Bow	0	N	Short	Normal	4	140	90	0	0	Phys	7D8	Arrow	0	0	0	0	9	0	0	0	5	5	5	5	0	0	0	0	0	0	0
476	Master Archer	BArcher B	19	93	147	551	5%6D20+L2Bow	0	N	Short	Aggress	4	150	90	0	0	Phys	14D14+6	Arrow	20	Fire	3D6	ArrowF	19	0	0	0	10	10	10	10	0	0	0	0	0	0	0
477	Fire Archer	BArcher C	29	171	165	1131	10%10D20+L3Bow	0	N	Short	Aggress	4	160	80	0	0	Phys	25D25+3	Arrow	30	Fire	4D6	ArrowF	29	"Fireball,N,4"	0	0	15	15	15	15	5	5	5	5	5	0	0
478	Magyar	Barbarian A	14	61	196	336	5%5D10+L2Misc	0	N	Long	Aggress	4	260	80	0	0	Phys	15D15+7	0	0	0	0	0	14	0	0	0	20	20	20	20	0	0	0	0	0	10	0
479	Magyar Soldier	Barbarian B	25	137	200	875	5%10D10+L3Misc	0	N	Med	Aggress	4	280	70	0	0	Phys	22D23+10	0	10	Phys	3D7+18	0	25	0	0	0	30	30	30	30	0	0	0	0	0	20	0
480	Magyar Matron	Barbarian C	37	247	204	1739	10%20D10+L4Misc	0	N	Med	Suicidal	4	300	60	0	0	Phys	32D32+20	0	20	Air	14D8	Air	37	0	0	0	36	36	36	36	0	0	0	0	0	30	0
481	Bat	BBat A	3	9	5	100	0	0	Y	Free	Normal	4	280	50	0	Disease1	Phys	4D6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482	Giant Bat	BBat B	4	12	10	200	5%L1Ring	0	Y	Free	Normal	4	300	50	0	Disease1	Phys	6D6+4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	Vampire Bat	BBat C	5	15	15	300	5%L2Ring	0	Y	Free	Aggress	4	320	50	0	Disease2	Phys	6D8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	Flying Eye	BBeholder A	30	180	201	1200	10%L4Ring	0	Y	Med	Aggress	4	140	70	0	Asleep	Water	41D41+19	Water	0	0	0	0	30	0	0	0	20	20	Imm	20	30	Imm	20	Imm	Imm	30	0
485	Terrible Eye	BBeholder B	40	280	205	2000	20%L5Ring	0	Y	Med	Aggress	4	160	60	0	Afraid	Fire	50D51+30	Fire	0	0	0	0	40	"Fireball,N,11"	0	0	Imm	30	30	30	36	Imm	30	Imm	Imm	40	0
486	Maddening Eye	BBeholder C	50	400	209	3000	30%L6Ring	0	Y	Short	Suicidal	4	180	50	0	Insane	Air	60D61+40	Air	0	0	0	0	50	"Dispel Magic,N,10"	0	0	36	Imm	36	36	40	Imm	36	Imm	Imm	50	0
487	Blood Sucker	Bloodsucker A	2	6	38	24	0	0	Y	Free	Normal	4	300	50	0	Disease1x2	Phys	4D4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488	Brain Sucker	Bloodsucker B	4	13	51	56	5%L1Ring	0	Y	Free	Aggress	4	350	50	0	Disease1x5	Phys	5D6+2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489	Soul Sucker	Bloodsucker C	8	30	64	144	5%L2Ring	0	Y	Free	Suicidal	4	400	50	0	Disease2x2	Phys	6D8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
490	Acolyte of Baa	Cleric A	8	30	142	144	5%5D10+L1Mace	0	N	Med	Normal	4	160	90	0	0	Air	9D10+6	Air	0	0	0	0	8	0	0	0	5	5	5	5	5	5	5	5	5	0	0
491	Cleric of Baa	Cleric B	15	67	193	375	5%10D10+L2Mace	0	N	Med	Normal	4	180	90	0	0	Air	13D14+12	Air	0	0	0	0	15	"Harm,N,6"	0	0	10	10	10	10	10	10	10	10	10	0	0
492	Priest of Baa	Cleric C	25	137	198	875	10%20D10+L3Misc	0	N	Med	Aggress	4	200	80	0	0	Air	22D22+8	Air	0	0	0	0	25	"Flying Fist,N,10"	0	0	15	15	15	15	15	15	15	15	15	0	0
493	Cobra	Cobra A	5	17	51	150	5%L1Misc	0	N	Free	Normal	4	300	70	0	Poison1x5	Phys	8D9	0	20	Water	2D6	0	3	0	0	0	0	0	0	Imm	0	0	0	0	0	0	0
494	King Cobra	Cobra B	9	33	64	250	5%L2Misc	0	N	Free	Aggress	4	270	70	0	Poison1x5	Phys	9D10+6	0	20	Water	3D6	0	5	0	0	0	0	0	0	Imm	0	0	0	0	0	0	0
495	Queen Cobra	Cobra C	13	54	77	400	10%L3Misc	0	N	Free	Suicidal	4	240	50	0	Poison2x2	Phys	12D12+6	0	20	Water	4D6	0	7	0	0	0	0	0	0	Imm	0	0	0	0	0	0	0
496	Agar's Pet	Cockatrice A	23	125	201	600	4D20	0	Y	Free	Normal	4	240	80	0	Paralyze	Phys	28D29+8	0	0	0	0	0	23	0	0	0	20	20	20	20	Imm	Imm	Imm	Imm	Imm	0	0
497	Agar's Monster	Cockatrice B	35	263	205	1300	6D20	0	Y	Free	Aggress	4	260	80	0	Paralyze	Phys	39D40+28	0	0	0	0	0	35	0	0	0	25	25	25	25	Imm	Imm	Imm	Imm	Imm	0	0
498	Agar's Abomination	Cockatrice C	47	386	209	2400	10D20	0	Y	Free	Suicidal	4	280	80	0	Stonex2	Phys	48D48+4	0	0	0	0	0	47	0	0	0	30	30	30	30	Imm	Imm	Imm	Imm	Imm	0	0
499	Devil Captain	DemonFly A	40	180	212	1200	0	0	Y	Long	Aggress	4	250	60	0	Disease2	Phys	34D34+16	0	20	Fire	15D8	Fire	40	"Fireball,N,9"	0	0	Imm	50	30	50	40	30	30	30	30	36	0
500	Devil Master	DemonFly B	60	400	220	3300	0	0	Y	Long	Aggress	4	300	50	0	Disease3	Phys	44D45+32	0	20	Fire	25D8	Fire	60	"Meteor Shower,M,19"	0	0	Imm	50	30	50	50	33	33	33	33	36	0
501	Devil King	DemonFly C	90	700	226	8000	0	0	Y	Med	Suicidal	4	350	40	0	DrainSP	Phys	57D57+3	0	20	Fire	40D8	Fire	90	"Incinerate,M,60"	0	"Dispel Magic,E,4"	Imm	50	30	50	Imm	Imm	36	Imm	Imm	36	0
502	Devil Spawn	Demon A	20	100	201	600	0	0	N	Med	Aggress	4	200	70	0	Disease2	Phys	17D18+2	0	20	Fire	12D6	Fire	20	"Fire Bolt,N,20"	0	0	Imm	40	20	40	30	20	20	20	20	36	0
503	Devil Worker	Demon B	40	280	209	2000	0	0	N	Med	Aggress	4	250	60	0	Disease3	Phys	34D34	0	20	Fire	25D6	Fire	40	"Fire Bolt,N,36"	0	0	Imm	40	20	40	40	30	30	30	30	36	0
504	Devil Warrior	Demon C	70	540	215	6000	0	0	N	Short	Suicidal	4	300	50	0	DrainSP	Phys	49D49+3	0	20	Fire	40D6	Fire	70	"Fireball,N,22"	0	"Dispel Magic,E,4"	Imm	40	20	40	Imm	Imm	36	Imm	Imm	36	0
505	Fire Lizard	DragonCave A	40	280	212	2000	20%100D10+L4	0	N	Med	Aggress	4	200	70	2	0	Fire	53D53+11	Fire	0	0	0	0	40	"Fireball,M,11"	0	0	Imm	30	10	30	30	30	30	30	30	20	0
506	Lightning Lizard	DragonCave B	55	400	220	3300	20%150D10+L5	0	N	Short	Aggress	4	220	65	2	BrkItem	Air	67D68+64	Air	0	0	0	0	55	"Lightning Bolt,M,30"	0	0	20	Imm	33	33	33	33	33	33	33	30	0
507	Thunder Lizard	DragonCave C	70	540	226	5000	20%200D10+L5	0	N	Short	Aggress	4	240	60	2	BrkItem	Water	81D82+66	Water	0	0	0	0	70	"Poison Spray,M,120"	0	0	36	36	Imm	30	36	36	36	36	36	33	0
508	Flame Drake	BDragonFly A	24	129	201	816	10%30D10+L3	0	Y	Free	Aggress	4	240	70	0	0	Fire	35D36	Fire	0	0	0	0	24	"Fireball,M,9"	0	0	Imm	10	10	30	10	10	10	10	10	20	0
509	Frost Drake	BDragonFly B	28	162	209	1064	10%60D10+L4	0	Y	Long	Aggress	4	260	60	0	0	Water	43D43+11	Water	0	0	0	0	28	"Poison Spray,M,50"	0	0	10	10	Imm	10	10	10	10	10	10	30	0
510	Energy Drake	BDragonFly C	32	198	215	1344	20%100D10+L5	0	Y	Med	Suicidal	4	280	50	0	BrkItem	Ener	39D40+20	Ener	0	0	0	0	32	"Toxic Cloud,M,7"	0	0	20	20	20	10	10	10	10	10	10	40	0
511	Wyrm	DragonLand A	50	400	212	3000	100D10+L5	0	N	Med	Aggress	4	180	70	2	Pois2	Water	83D83+11	Water	0	0	0	0	50	0	0	0	30	30	30	Imm	30	30	30	30	30	30	0
512	Giant Wyrm	DragonLand B	60	540	218	4200	150D10+L5	0	N	Med	Aggress	4	160	70	3	Pois3	Water	94D94+64	Water	0	0	0	0	60	0	0	0	33	33	33	Imm	33	33	33	33	33	33	0
513	Great Wyrm	DragonLand C	70	700	222	5600	200D10+L6	0	N	Short	Aggress	4	140	70	4	Pois3	Water	104D104+84	Water	0	0	0	0	70	0	0	0	36	36	36	Imm	36	36	36	36	36	36	0
514	Red Dragon	DragonCover A	90	880	232	9000	250D10+L6	0	Y	Long	Aggress	4	240	70	4	0	Fire	80D81+20	Fire	0	0	0	0	90	"Fireball,M,19"	0	0	Imm	36	30	36	36	36	36	36	36	36	0
515	Blue Dragon	DragonCover B	120	1080	237	11000	300D10+L6	0	Y	Med	Aggress	4	260	65	4	DrainSP	Water	102D103+74	Water	0	0	0	0	120	"Acid Burst,M,35"	0	0	30	45	Imm	45	45	45	45	45	45	45	0
516	Gold Dragon	DragonCover C	150	1300	241	14000	400D10+L6	0	Y	Short	Aggress	4	300	60	4	BrkItem	Ener	90D90+80	Ener	0	0	0	0	150	"Dispel Magic,E,4"	0	"Lightning Bolt,M,40"	50	40	50	40	Imm	Imm	Imm	40	50	50	0
517	Druid	Druidess A	10	40	173	200	5%10D10+L1Misc	0	N	Med	Normal	4	160	90	0	0	Fire	12D12+8	Fire	0	0	0	0	10	"Harm,N,4"	0	0	15	15	15	15	15	15	15	15	15	0	0
518	Great Druid	Druidess B	16	73	184	416	10%20D10+L2Misc	0	N	Med	Aggress	4	180	90	0	0	Water	17D17+11	Water	0	0	0	0	16	"Deadly Swarm,N,8"	0	0	20	20	20	20	20	20	20	20	20	0	0
519	Grand Druid	Druidess C	28	162	198	1064	20%50D10+L3Misc	0	N	Short	Aggress	4	200	80	2	DrainSP	Earth	27D28+16	Earth	0	0	0	0	28	"Fireball,M,10"	0	0	30	30	30	30	30	30	30	30	30	0	0
520	Dwarf	BDwarf A	10	40	193	200	5%5D10+L1	0	N	Med	Normal	4	160	70	0	0	Phys	10D11+2	0	20	Phys	10D2+8	0	10	0	0	0	20	20	20	Imm	30	30	30	30	30	0	0
521	Dwarf Warrior	BDwarf B	20	100	194	600	10%10D10L2Axe	0	N	Med	Aggress	4	180	80	0	0	Phys	15D16+4	0	20	Phys	10D2+16	0	20	0	0	0	30	30	30	Imm	33	33	33	33	33	0	0
522	Dwarf Lord	BDwarf C	30	180	196	1200	25%20D10+L3Axe	0	N	Short	Suicidal	4	200	80	0	BrkArmor x2	Phys	26D27+6	0	20	Phys	10D2+32	0	30	0	0	0	33	33	33	Imm	36	36	36	36	36	0	0
523	Dust Devil	ElemAir A	16	73	142	416	0	0	Y	Free	Suicidal	4	220	90	0	0	Air	24D25+20	Air	0	0	0	0	16	0	0	0	30	Imm	30	10	Imm	Imm	Imm	36	36	10	0
524	Twister	ElemAir B	22	114	155	704	0	0	Y	Free	Suicidal	4	240	90	0	0	Air	37D38+6	Air	0	0	0	0	22	0	0	0	30	Imm	30	10	Imm	Imm	Imm	36	36	10	0
525	Air Elemental	ElemAir C	33	207	168	1419	0	0	Y	Free	Suicidal	4	260	80	0	BrkItem	Air	51D52+40	Air	0	0	0	0	33	0	0	0	30	Imm	30	10	Imm	Imm	Imm	36	36	10	0
526	Rock Beast	ElemEarth A	25	137	196	875	10D20	0	N	Free	Suicidal	4	220	90	0	0	Phys	24D25+20	0	40	Phys	9D3	Rock	25	0	0	0	30	10	30	Imm	Imm	Imm	Imm	36	36	10	0
527	Earth Spirit	ElemEarth B	30	180	201	1200	15D20	0	N	Free	Suicidal	4	240	90	0	BrkArmor	Phys	31D31+19	0	40	Phys	14D3	Rock	30	0	0	0	30	10	30	Imm	Imm	Imm	Imm	36	36	10	0
528	Earth Elemental	ElemEarth C	40	280	205	2000	30D20	0	N	Free	Suicidal	4	260	80	0	Uncon	Phys	40D40+36	0	40	Phys	22D3	Rock	40	0	0	0	30	10	30	Imm	Imm	Imm	Imm	36	36	10	0
529	Fire Beast	ElemFire A	13	55	142	299	0	0	Y	Free	Suicidal	4	200	90	0	0	Fire	23D23+5	Fire	0	0	0	0	13	0	0	0	Imm	30	10	30	Imm	Imm	Imm	36	36	10	0
530	Fire Spirit	ElemFire B	26	145	155	936	0	0	Y	Free	Suicidal	4	220	90	0	0	Fire	43D44+32	Fire	0	0	0	0	26	0	0	0	Imm	30	10	30	Imm	Imm	Imm	36	36	10	0
531	Fire Elemental	ElemFire C	39	269	168	1911	0	0	Y	Free	Suicidal	4	240	80	0	BrkItem	Fire	64D64+4	Fire	0	0	0	0	39	0	0	0	Imm	30	10	30	Imm	Imm	Imm	36	36	10	0
532	Water Beast	ElemWater A	14	61	142	336	0	0	N	Free	Suicidal	4	240	80	0	0	Phys	26D27+10	0	0	0	0	0	14	"IceBolt,N,9"	0	0	10	30	Imm	30	Imm	Imm	Imm	36	36	10	0
533	Water Spirit	ElemWater B	24	129	155	816	0	0	N	Free	Suicidal	4	260	80	0	0	Phys	40D40+4	0	0	0	0	0	24	"IceBolt,N,15"	0	0	10	30	Imm	30	Imm	Imm	Imm	36	36	10	0
534	Water Elemental	ElemWater C	36	237	168	1656	0	0	N	Free	Suicidal	4	280	70	0	BrkItem	Phys	58D59+6	0	0	0	0	0	36	"IceBolt,N,26"	0	0	10	30	Imm	30	Imm	Imm	Imm	36	36	10	0
535	Fighter	FighterChain A	14	61	193	336	5%10D10+L1Chain	0	N	Long	Normal	4	220	90	0	0	Phys	13D14+2	0	0	0	0	0	14	0	0	0	10	10	10	10	10	10	10	10	10	10	0
536	Soldier	FighterChain B	24	129	200	816	5%20D10+L2Chain	0	N	Long	Aggress	4	240	80	0	0	Phys	20D21+16	0	0	0	0	0	24	0	0	0	20	20	20	20	10	10	10	10	10	20	0
537	Veteran	FighterChain C	35	227	205	1575	10%30D10+L3Chain	0	N	Med	Aggress	4	260	70	0	Brkweapon	Phys	30D30+8	0	20	Phys	4D3+45	0	35	0	0	0	30	30	30	30	10	10	10	10	10	30	0
538	Thug	FighterLeath A	8	30	116	144	5%3D20+L1Leather	0	N	Long	Normal	4	200	100	0	0	Phys	8D9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	Ruffian	FighterLeath B	14	61	129	336	5%5D20+L2Leather	0	N	Long	Aggress	4	220	90	0	0	Phys	12D12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	Brigand	FighterLeath C	22	114	142	704	10%10D20+L3Leather	0	N	Med	Aggress	4	240	80	0	0	Phys	18D18	0	10	Phys	2D4+20	0	22	0	0	0	5	5	5	5	5	5	5	5	5	5	0
541	Stone Gargoyle	BGargoyle A	16	73	193	416	5%5D10+L2Amulet	0	Y	Long	Aggress	4	300	80	0	Weak	Phys	15D16+12	0	0	0	0	0	16	0	0	0	10	10	10	Imm	10	10	10	10	10	20	0
542	Marble Gargoyle	BGargoyle B	22	114	198	704	10%10D10+L2Amulet	0	Y	Long	Aggress	4	320	80	0	Paralyze	Phys	20D20+4	0	0	0	0	0	22	0	0	0	10	10	10	Imm	15	15	15	15	15	30	0
543	Diamond Gargoyle	BGargoyle C	33	207	202	1419	20%25D10+L3Amulet	0	Y	Med	Suicidal	4	350	70	0	Paralyze	Phys	29D30+6	0	0	0	0	0	33	0	0	0	10	10	10	Imm	20	20	20	20	20	Imm	0
544	Genie	BGenie A	33	207	209	1419	30%L4	0	Y	Free	Aggress	4	200	60	0	0	Water	38D38+8	Water	0	0	0	0	33	"IceBolt,M,18"	0	0	10	30	Imm	30	30	30	30	30	30	30	0
545	Djinn	BGenie B	44	325	215	2376	30%L5	0	Y	Free	Aggress	4	220	50	0	Asleep	Air	49D49+19	Air	0	0	0	0	44	"Lightning Bolt,M,30"	0	"Day of Protection,M,4"	36	Imm	36	15	36	36	36	36	36	36	0
546	Efreet	BGenie C	55	467	220	8000	30%L6	0	Y	Free	Aggress	4	250	40	0	Afraid	Fire	59D59+35	Fire	0	0	0	0	55	"Fireball,M,22"	0	"Dispel Magic,E,4"	Imm	45	20	45	45	45	45	45	45	45	0
547	Ghost	BGhost A	9	35	142	200	5%L2Ring	0	Y	Free	Normal	4	240	100	0	Afraid	Dark	9D10+6	0	0	0	0	0	9	0	0	0	10	10	10	Imm	Imm	Imm	Imm	0	10	10	0
548	Evil Spirit	BGhost B	13	55	181	350	10%L3Ring	0	Y	Long	Normal	4	260	90	0	Agex2	Dark	13D13+5	0	0	0	0	0	13	0	0	0	15	15	15	Imm	Imm	Imm	Imm	0	15	15	0
549	Specter	BGhost C	19	93	196	551	20%L4Ring	0	Y	Med	Suicidal	4	300	90	0	Uncon	Dark	16D17+10	0	0	0	0	0	19	0	0	0	20	20	20	Imm	Imm	Imm	Imm	0	20	20	0
550	Goblin	BGoblin A	4	13	10	100	4D4	0	N	Med	Normal	4	160	100	0	0	Phys	8D9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	Goblin Shaman	BGoblin B	6	18	20	200	8D4	0	N	Med	Normal	4	170	100	0	0	Phys	9D9+7	0	0	0	0	0	3	"Fire Bolt,N,1"	0	0	0	0	0	0	0	0	0	0	0	0	0
552	Goblin King	BGoblin C	10	26	30	300	10%15D4+L1	0	N	Short	Aggress	4	180	90	0	BrkItem	Phys	10D10+4	0	0	0	0	0	5	"Fire Bolt,N,2"	0	0	5	5	5	5	5	5	5	5	5	5	0
553	Guard	Guard A	11	45	168	231	5%3D20+L1Armor	0	N	Short	Normal	4	200	90	0	0	Phys	11D11+1	0	0	0	0	0	11	0	0	0	5	5	5	5	5	5	5	5	5	5	0
554	Lieutenant	Guard B	19	93	200	551	5%5D20+L2Armor	0	N	Short	Normal	4	220	90	0	0	Phys	15D16+2	0	10	Phys	3D3+20	0	19	0	0	0	10	10	10	10	10	10	10	10	10	10	0
555	Captain	Guard C	33	207	207	1419	10%10D20+L3Armor	0	N	Short	Aggress	4	240	80	0	BrkArmor	Phys	29D29+11	0	10	Phys	3D3+40	0	33	0	0	0	20	20	20	20	20	20	20	20	20	20	0
556	Harpy	BHarpy A	14	61	116	336	4D10	0	Y	Long	Aggress	4	250	90	0	Drunk	Phys	12D14	0	0	0	0	0	14	0	0	0	0	0	0	0	10	10	10	10	10	0	0
557	Harpy Hag	BHarpy B	17	79	142	459	6D10	0	Y	Long	Aggress	4	300	90	0	Cursex3	Phys	14D15+12	0	0	0	0	0	17	0	0	0	0	0	0	0	20	20	20	20	20	0	0
558	Harpy Witch	BHarpy C	19	93	168	551	20%10D10+L2Ring	0	Y	Long	Suicidal	4	350	80	0	Agex3	Phys	16D17+10	0	0	0	0	0	19	"Mass Curse,N,3"	0	0	0	0	0	0	30	30	30	30	30	0	0
559	Hydra	BHydra A	45	337	198	2475	50D10+L3	0	N	Med	Aggress	4	220	80	2	0	Phys	41D41+19	0	30	Fire	48D5	Fire	45	0	0	0	Imm	40	20	40	40	20	40	20	20	20	0
560	Venomous Hydra	BHydra B	55	467	215	3575	100D10+L4	0	N	Med	Aggress	4	240	80	2	Poison3	Phys	47D48+44	0	30	Water	80D5	Water	55	0	0	0	40	20	40	Imm	40	20	40	20	20	20	0
561	Colossal Hydra	BHydra C	65	617	225	4875	200D10+L5	0	N	Short	Aggress	4	260	80	3	BrkItem	Phys	51D52+48	0	40	Ener	29D5	Ener	65	0	0	0	60	40	20	20	40	20	40	40	40	20	0
562	Defender of VARN	Jackalman A	35	227	212	1575	100D10	0	N	Med	Normal	4	220	60	0	0	Phys	31D32+12	0	20	Ener	7D6	Ener	35	"Psychic Shock,M,24"	0	0	30	30	30	30	Imm	Imm	Imm	20	20	20	0
563	Sentinel of VARN	Jackalman B	55	467	220	3575	150D10	0	N	Med	Aggress	4	240	60	0	0	Phys	44D45+24	0	20	Ener	9D6	Ener	55	"Psychic Shock,M,44"	0	0	36	36	36	36	Imm	Imm	Imm	30	30	30	0
564	Guardian of VARN	Jackalman C	65	617	228	4875	200D10	0	N	Short	Aggress	4	280	60	0	Brkweapon	Phys	50D50+24	0	20	Ener	12D6	Ener	65	"Psychic Shock,M,58"	0	0	Imm	Imm	Imm	Imm	Imm	Imm	Imm	36	36	36	0
565	Death Knight	KnightPlate A	50	280	222	3000	10%10D100+L4Plate	0	N	Long	Normal	4	250	80	0	Afraid	Phys	41D42+18	0	20	Dark	7D6	Dark	50	0	0	0	50	30	50	50	Imm	30	50	30	50	10	0
566	Doom Knight	KnightPlate B	70	540	229	5500	10%20D100+L5Plate	0	N	Med	Aggress	4	300	70	2	Afraid	Phys	51D52+8	0	20	Dark	10D6	Dark	70	0	0	0	50	30	50	50	Imm	30	50	30	50	20	0
567	Cuisinart	KnightPlate C	90	880	237	9000	30%40D100+L6Plate	0	N	Short	Aggress	4	350	50	3	Afraid	Phys	59D60+40	0	20	Dark	13D6	Dark	90	"Pain Reflection,M,5"	0	0	50	30	50	50	Imm	30	50	30	50	30	0
568	Lich	BLich A	30	100	196	600	10%10D20+L3Misc	0	N	Med	Aggress	4	180	90	0	0	Air	37D37+11	Air	0	0	0	0	40	"Dispel Magic,N,4"	0	0	15	15	15	15	Imm	Imm	Imm	15	Imm	0	0
569	Greater Lich	BLich B	40	180	201	1200	10%15D20+L4Misc	0	N	Med	Aggress	4	200	80	0	0	Fire	49D49+3	Fire	0	0	0	0	50	"Dispel Magic,N,4"	0	0	18	18	18	18	Imm	Imm	Imm	18	Imm	5	0
570	Power Lich	BLich C	50	280	205	2000	30%30D20+L5Misc	0	N	Short	Suicidal	4	220	70	2	0	Ener	47D47+19	Ener	0	0	0	0	60	"Dispel Magic,N,4"	0	0	20	20	20	20	Imm	Imm	Imm	20	Imm	10	0
571	Lizard Man	LizardArch A	4	13	116	120	5%4D8+L1Bow	0	N	Med	Normal	4	140	100	0	0	Phys	6D6+4	Arrow	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	Lizard Archer	LizardArch B	7	25	142	222	5%6D8+L1Bow	0	N	Short	Normal	4	150	100	0	0	Phys	7D8	Arrow	20	Fire	2D5	ArrowF	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	Lizard Wizard	LizardArch C	11	45	168	321	5%10D8+L2Bow	0	N	Short	Aggress	4	160	90	0	0	Phys	9D9+1	Arrow	0	0	0	0	11	"Lightning Bolt,N,2"	0	0	10	10	10	10	0	0	0	0	0	0	0
574	Medusa	BMedusa A	35	227	196	1575	10%10D20+L3Misc	0	N	Med	Normal	4	200	80	0	Stone	Earth	37D37+3	0	0	0	0	0	35	"Harm,M,36"	0	0	10	30	30	30	Imm	Imm	Imm	30	30	0	0
575	Medusa Enchantress	BMedusa B	40	280	201	2000	10%15D20+L4Misc	0	N	Med	Aggress	4	220	80	0	Stone	Earth	44D45	0	0	0	0	0	40	"Paralyze,M,8"	0	0	10	30	30	30	Imm	Imm	Imm	30	30	0	0
576	Gorgon	BMedusa C	45	337	205	2475	30%30D20+L5Misc	0	N	Short	Suicidal	4	240	70	0	Stone	Earth	51D52+32	0	0	0	0	0	45	"Psychic Shock,M,40"	0	0	10	30	30	30	Imm	Imm	Imm	30	30	0	0
577	Peasant	Merchant A	4	13	12	56	5D20	0	N	Med	Wimp	4	140	50	0	0	Phys	5D6+2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	Peasant	Merchant B	5	17	38	75	7D20	0	N	Med	Normal	4	140	50	0	0	Phys	6D8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
579	Peasant	Merchant C	6	21	64	96	10D20	0	N	Med	Normal	4	140	50	0	0	Phys	8D8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	Minotaur	BMinotaur A	39	269	209	1911	10%10D20+L4Axe	0	N	Long	Normal	4	250	80	0	0	Phys	35D36+32	0	0	0	0	0	39	0	0	0	40	20	40	40	40	20	40	20	20	10	0
581	Minotaur Mage	BMinotaur B	59	525	215	5000	10%20D20+L5Axe	0	N	Med	Aggress	4	260	70	0	0	Phys	47D47+19	0	0	0	0	0	59	"Lightning Bolt,M,22"	0	"Pain Reflection,M,5"	40	20	40	40	40	20	40	20	20	20	0
582	Minotaur King	BMinotaur C	79	861	220	9000	20%50D20+L6Axe	0	N	Short	Suicidal	4	300	60	2	0	Phys	56D56+36	0	0	0	0	0	79	0	0	"Pain Reflection,M,5"	40	20	40	40	40	20	40	20	20	30	0
583	Novice Monk	BMonk A	8	30	168	144	5%L1Amulet	0	N	Long	Normal	4	200	100	0	0	Fire	12D12	Fire	0	0	0	0	8	"Fire Bolt,N,5"	0	0	10	0	0	0	0	0	0	0	0	0	0
584	Initiate Monk	BMonk B	16	73	194	416	5%L2Amulet	0	N	Long	Aggress	4	220	90	0	0	Air	16D17+12	Air	0	0	0	0	16	"Lightning Bolt,N,4"	0	0	0	10	0	0	0	0	0	0	0	0	0
585	Master Monk	BMonk C	27	153	201	999	10%L3Amulet	0	N	Long	Suicidal	4	240	80	0	Weak	Water	26D26+24	Water	0	0	0	0	27	"IceBolt,M,9"	0	0	5	5	20	5	Imm	Imm	Imm	50	50	0	0
586	Swordsman	Nobleman A	10	40	90	200	5%10d10+L1Sword	0	N	Long	Aggress	4	220	90	0	0	Phys	14D14+4	0	0	0	0	0	10	0	0	0	5	5	5	5	5	5	5	5	5	5	0
587	Expert Swordsman	Nobleman B	17	79	155	459	5%15D10+L2Sword	0	N	Med	Aggress	4	250	80	0	0	Phys	16D17+14	0	0	0	0	0	17	0	0	0	10	5	5	5	5	5	5	5	5	5	0
588	Master Swordsman	Nobleman C	24	129	196	816	10%30D10+L3Sword	0	N	Short	Aggress	4	280	70	2	Brkweapon	Phys	22D22+8	0	20	Phys	3D7+20	0	24	0	0	0	15	10	10	10	10	10	10	10	10	10	0
589	Ooze	BOoze A	12	50	64	264	5%L2	0	N	Free	Normal	4	120	100	2	Poison1x2	Water	10D11+6	0	0	0	0	0	12	0	0	0	0	0	0	0	Imm	0	0	0	0	Imm	0
590	Acidic Ooze	BOoze B	18	86	90	504	5%L3	0	N	Free	Suicidal	4	140	100	3	BrkItemx2	Water	16D17	0	0	0	0	0	18	"Poison Spray,N,12"	0	0	0	0	0	0	Imm	0	0	0	0	Imm	0
591	Corrosive Ooze	BOoze C	25	137	116	875	5%L4	0	N	Free	Suicidal	4	160	100	4	BrkItemx2	Water	25D25+11	0	0	0	0	0	25	"Toxic Cloud,E,4"	0	0	0	0	0	0	Imm	0	0	0	0	Imm	0
